417, 128, COL
3, 234, ROW
387, 379, COL
312, 307, ROW
321, 191, COL
353, 318, ROW
68, 234, COL
329, 391, ROW
311, 323, COL
76, 308, ROW
398, 308, COL
322, 260, ROW
54, 507, COL
490, 421, ROW
491, 379, COL
315, 112, ROW
507, 337, COL
129, 88, ROW
154, 90, COL
497, 117, ROW
65, 367, COL
208, 454, ROW
45, 129, COL
25, 165, ROW
505, 408, COL
269, 499, ROW
177, 478, COL
342, 292, ROW
113, 490, COL
12, 388, ROW
317, 223, COL
174, 187, ROW
247, 191, COL
498, 52, ROW
253, 305, COL
132, 142, ROW
502, 233, COL
161, 496, ROW
231, 367, COL
441, 345, ROW
95, 341, COL
274, 261, ROW
478, 225, COL
306, 105, ROW
97, 468, COL
12, 42, ROW
12, 259, COL
147, 346, ROW
290, 149, COL
53, 167, ROW
269, 377, COL
122, 28, ROW
94, 307, COL
444, 259, ROW
414, 288, COL
152, 124, ROW
57, 222, COL
360, 291, ROW
18, 382, COL
377, 269, ROW
187, 229, COL
38, 350, ROW
171, 291, COL
165, 73, ROW
260, 427, COL
214, 179, ROW
42, 294, COL
333, 238, ROW
336, 99, COL
259, 252, ROW
366, 485, COL
486, 233, ROW
88, 60, COL
241, 50, ROW
120, 146, COL
81, 500, ROW
314, 83, COL
386, 27, ROW
462, 304, COL
252, 121, ROW
195, 404, COL
152, 315, ROW
98, 349, COL
98, 291, ROW
249, 304, COL
136, 133, ROW
456, 120, COL
49, 495, ROW
495, 44, COL
423, 170, ROW
484, 361, COL
79, 500, ROW
51, 146, COL
317, 115, ROW
43, 102, COL
175, 372, ROW
137, 75, COL
128, 312, ROW
133, 114, COL
350, 222, ROW
75, 232, COL
83, 341, ROW
7, 125, COL
456, 295, ROW
242, 144, COL
49, 427, ROW
254, 245, COL
421, 410, ROW
31, 68, COL
417, 106, ROW
368, 458, COL
349, 94, ROW
253, 223, COL
496, 220, ROW
129, 0, COL
431, 14, ROW
268, 286, COL
146, 294, ROW
426, 455, COL
2, 260, ROW
146, 200, COL
295, 417, ROW
90, 424, COL
312, 172, ROW
344, 160, COL
178, 271, ROW
79, 98, COL
7, 340, ROW
111, 7, COL
406, 358, ROW
233, 264, COL
168, 271, ROW
69, 297, COL
362, 286, ROW
221, 2, COL
175, 49, ROW
68, 299, COL
433, 49, ROW
311, 137, COL
201, 399, ROW
249, 44, COL
140, 371, ROW
487, 203, COL
220, 156, ROW
69, 454, COL
2, 281, ROW
482, 254, COL
389, 111, ROW
477, 489, COL
38, 259, ROW
11, 280, COL
318, 328, ROW
92, 443, COL
193, 1, ROW
53, 321, COL
119, 99, ROW
245, 391, COL
273, 140, ROW
292, 414, COL
139, 32, ROW
308, 507, COL
233, 151, ROW
106, 301, COL
137, 416, ROW
511, 474, COL
491, 473, ROW
262, 504, COL
354, 324, ROW
254, 424, COL
150, 439, ROW
57, 510, COL
61, 393, ROW
475, 38, COL
428, 435, ROW
137, 192, COL
37, 83, ROW
25, 199, COL
300, 411, ROW
235, 92, COL
114, 330, ROW
498, 462, COL
51, 398, ROW
291, 1, COL
228, 283, ROW
210, 87, COL
203, 10, ROW
72, 189, COL
5, 189, ROW
437, 254, COL
25, 407, ROW
381, 154, COL
84, 356, ROW
91, 105, COL
131, 223, ROW
477, 172, COL
285, 49, ROW
485, 77, COL
329, 401, ROW
345, 505, COL
436, 318, ROW
288, 205, COL
310, 391, ROW
384, 371, COL
465, 125, ROW
452, 279, COL
17, 21, ROW
396, 460, COL
474, 104, ROW
471, 117, COL
456, 410, ROW
146, 433, COL
166, 188, ROW
300, 297, COL
266, 338, ROW
144, 160, COL
201, 220, ROW
397, 374, COL
129, 440, ROW
470, 419, COL
170, 122, ROW
111, 88, COL
194, 454, ROW
296, 419, COL
454, 207, ROW
356, 403, COL
147, 252, ROW
100, 455, COL
65, 126, ROW
302, 218, COL
471, 387, ROW
77, 324, COL
125, 147, ROW
213, 384, COL
468, 329, ROW
24, 126, COL
129, 396, ROW
485, 112, COL
509, 51, ROW
468, 33, COL
137, 46, ROW
505, 485, COL
270, 225, ROW
30, 352, COL
209, 458, ROW
158, 171, COL
434, 459, ROW
271, 387, COL
348, 228, ROW
233, 304, COL
103, 26, ROW
185, 231, COL
130, 114, ROW
3, 112, COL
510, 26, ROW
180, 338, COL
443, 56, ROW
305, 429, COL
277, 290, ROW
151, 475, COL
29, 475, ROW
303, 405, COL
243, 50, ROW
166, 452, COL
448, 111, ROW
140, 66, COL
177, 401, ROW
319, 221, COL
261, 454, ROW
190, 207, COL
292, 320, ROW
218, 505, COL
260, 443, ROW
154, 425, COL
325, 195, ROW
92, 247, COL
229, 239, ROW
336, 326, COL
482, 361, ROW
86, 218, COL
166, 480, ROW
481, 47, COL
351, 465, ROW
16, 175, COL
92, 461, ROW
54, 349, COL
81, 323, ROW
221, 47, COL
407, 67, ROW
378, 275, COL
168, 22, ROW
122, 53, COL
399, 311, ROW
440, 160, COL
345, 415, ROW
239, 255, COL
53, 462, ROW
154, 274, COL
38, 424, ROW
13, 61, COL
344, 370, ROW
268, 325, COL
272, 206, ROW
301, 408, COL
235, 96, ROW
90, 309, COL
95, 44, ROW
198, 413, COL
322, 372, ROW
204, 177, COL
57, 426, ROW
398, 38, COL
460, 364, ROW
387, 5, COL
385, 396, ROW
45, 502, COL
3, 218, ROW
18, 252, COL
116, 456, ROW
40, 396, COL
161, 287, ROW
407, 309, COL
14, 501, ROW
412, 48, COL
261, 179, ROW
172, 128, COL
211, 313, ROW
358, 126, COL
130, 414, ROW
28, 327, COL
68, 439, ROW
369, 68, COL
117, 236, ROW
41, 16, COL
237, 462, ROW
159, 271, COL
238, 185, ROW
187, 333, COL
222, 78, ROW
146, 87, COL
289, 311, ROW
180, 182, COL
16, 160, ROW
29, 374, COL
401, 450, ROW
373, 467, COL
377, 315, ROW
144, 374, COL
447, 248, ROW
233, 326, COL
20, 270, ROW
352, 420, COL
88, 151, ROW
496, 441, COL
436, 462, ROW
462, 202, COL
411, 6, ROW
273, 170, COL
430, 396, ROW
244, 252, COL
175, 159, ROW
308, 475, COL
47, 25, ROW
104, 297, COL
21, 146, ROW
178, 503, COL
151, 297, ROW
191, 381, COL
291, 296, ROW
253, 357, COL
442, 88, ROW
293, 111, COL
250, 352, ROW
21, 304, COL
190, 159, ROW
319, 24, COL
6, 393, ROW
288, 446, COL
261, 269, ROW
301, 129, COL
271, 250, ROW
484, 303, COL
82, 47, ROW
35, 484, COL
429, 505, ROW
465, 168, COL
222, 376, ROW
16, 258, COL
204, 453, ROW
85, 134, COL
397, 370, ROW
312, 173, COL
3, 416, ROW
425, 127, COL
497, 482, ROW
64, 486, COL
87, 253, ROW
119, 367, COL
226, 160, ROW
38, 291, COL
435, 378, ROW
14, 134, COL
99, 56, ROW
396, 360, COL
199, 348, ROW
511, 282, COL
327, 163, ROW
483, 354, COL
169, 54, ROW
44, 279, COL
447, 356, ROW
450, 300, COL
5, 332, ROW
187, 168, COL
230, 493, ROW
136, 426, COL
4, 145, ROW
21, 17, COL
141, 432, ROW
278, 295, COL
478, 181, ROW
225, 459, COL
497, 287, ROW
329, 64, COL
173, 454, ROW
283, 347, COL
91, 53, ROW
321, 161, COL
86, 21, ROW
125, 426, COL
419, 408, ROW
509, 311, COL
301, 81, ROW
123, 326, COL
365, 102, ROW
444, 273, COL
163, 205, ROW
1, 123, COL
274, 429, ROW
349, 67, COL
395, 97, ROW
18, 380, COL
509, 252, ROW
6, 234, COL
363, 196, ROW
460, 479, COL
210, 372, ROW
243, 247, COL
233, 183, ROW
127, 154, COL
191, 283, ROW
436, 212, COL
124, 213, ROW
252, 352, COL
91, 376, ROW
316, 502, COL
212, 58, ROW
98, 109, COL
500, 189, ROW
86, 258, COL
406, 62, ROW
310, 60, COL
317, 248, ROW
117, 367, COL
114, 303, ROW
363, 411, COL
510, 324, ROW
473, 202, COL
62, 253, ROW
425, 378, COL
16, 265, ROW
245, 201, COL
403, 326, ROW
123, 371, COL
425, 414, ROW
191, 181, COL
22, 304, ROW
151, 307, COL
174, 488, ROW
486, 444, COL
485, 424, ROW
103, 409, COL
451, 140, ROW
399, 364, COL
124, 118, ROW
26, 119, COL
79, 235, ROW
119, 263, COL
34, 488, ROW
466, 3, COL
129, 70, ROW
413, 449, COL
208, 153, ROW
329, 248, COL
16, 144, ROW
473, 261, COL
305, 87, ROW
300, 401, COL
449, 109, ROW
118, 213, COL
60, 341, ROW
106, 38, COL
24, 149, ROW
96, 461, COL
440, 142, ROW
402, 498, COL
226, 427, ROW
356, 140, COL
356, 233, ROW
79, 488, COL
217, 505, ROW
345, 489, COL
315, 429, ROW
80, 329, COL
430, 452, ROW
199, 85, COL
343, 467, ROW
421, 51, COL
42, 468, ROW
306, 436, COL
38, 207, ROW
238, 283, COL
1, 102, ROW
159, 162, COL
384, 412, ROW
107, 74, COL
417, 173, ROW
498, 120, COL
154, 394, ROW
303, 463, COL
370, 120, ROW
389, 191, COL
378, 320, ROW
37, 27, COL
103, 239, ROW
135, 290, COL
457, 256, ROW
160, 485, COL
276, 129, ROW
164, 466, COL
262, 267, ROW
352, 413, COL
332, 319, ROW
25, 227, COL
107, 481, ROW
265, 176, COL
67, 165, ROW
356, 53, COL
323, 300, ROW
487, 197, COL
118, 291, ROW
337, 493, COL
198, 163, ROW
8, 110, COL
13, 77, ROW
396, 268, COL
475, 37, ROW
103, 79, COL
248, 384, ROW
307, 363, COL
1, 466, ROW
311, 13, COL
221, 203, ROW
354, 288, COL
251, 324, ROW
356, 261, COL
174, 234, ROW
318, 21, COL
197, 100, ROW
179, 117, COL
49, 211, ROW
5, 299, COL
292, 132, ROW
66, 321, COL
372, 53, ROW
372, 416, COL
146, 509, ROW
446, 501, COL
198, 491, ROW
360, 486, COL
221, 345, ROW
378, 319, COL
446, 363, ROW
97, 493, COL
254, 409, ROW
304, 203, COL
113, 117, ROW
456, 454, COL
479, 260, ROW
119, 126, COL
488, 94, ROW
281, 23, COL
216, 303, ROW
268, 225, COL
318, 166, ROW
141, 199, COL
255, 31, ROW
427, 63, COL
286, 314, ROW
451, 391, COL
132, 219, ROW
178, 309, COL
505, 27, ROW
47, 123, COL
476, 465, ROW
345, 140, COL
332, 372, ROW
449, 100, COL
376, 41, ROW
172, 49, COL
295, 329, ROW
501, 164, COL
70, 489, ROW
94, 80, COL
167, 270, ROW
441, 222, COL
232, 154, ROW
297, 218, COL
92, 315, ROW
453, 303, COL
128, 57, ROW
306, 490, COL
425, 249, ROW
383, 369, COL
406, 180, ROW
157, 436, COL
144, 125, ROW
441, 140, COL
172, 201, ROW
102, 454, COL
450, 363, ROW
349, 260, COL
418, 493, ROW
324, 71, COL
253, 408, ROW
139, 64, COL
0, 448, ROW
151, 390, COL
477, 16, ROW
189, 411, COL
424, 41, ROW
382, 396, COL
340, 455, ROW
43, 359, COL
337, 486, ROW
353, 75, COL
475, 118, ROW
137, 366, COL
86, 430, ROW
266, 140, COL
306, 67, ROW
109, 475, COL
239, 57, ROW
87, 223, COL
102, 5, ROW
350, 290, COL
411, 264, ROW
204, 418, COL
116, 433, ROW
422, 36, COL
277, 79, ROW
81, 20, COL
265, 491, ROW
150, 32, COL
373, 406, ROW
389, 66, COL
278, 258, ROW
431, 80, COL
144, 384, ROW
50, 280, COL
160, 509, ROW
322, 146, COL
505, 390, ROW
466, 192, COL
104, 180, ROW
429, 249, COL
184, 24, ROW
0, 148, COL
212, 325, ROW
35, 469, COL
385, 494, ROW
247, 38, COL
178, 16, ROW
128, 177, COL
217, 472, ROW
175, 323, COL
341, 114, ROW
76, 393, COL
51, 200, ROW
348, 79, COL
239, 18, ROW
440, 160, COL
187, 59, ROW
209, 249, COL
237, 111, ROW
255, 492, COL
174, 213, ROW
53, 505, COL
73, 390, ROW
103, 446, COL
246, 444, ROW
416, 388, COL
466, 435, ROW
225, 304, COL
454, 47, ROW
333, 131, COL
344, 335, ROW
432, 215, COL
94, 47, ROW
20, 498, COL
32, 216, ROW
172, 48, COL
209, 158, ROW
198, 33, COL
451, 307, ROW
474, 482, COL
375, 445, ROW
340, 502, COL
167, 23, ROW
448, 282, COL
143, 219, ROW
174, 411, COL
346, 203, ROW
45, 388, COL
106, 138, ROW
8, 374, COL
135, 73, ROW
17, 208, COL
379, 45, ROW
473, 396, COL
147, 63, ROW
353, 326, COL
437, 251, ROW
248, 488, COL
13, 116, ROW
195, 236, COL
157, 491, ROW
398, 207, COL
327, 377, ROW
40, 33, COL
95, 374, ROW
147, 227, COL
339, 293, ROW
104, 424, COL
168, 248, ROW
426, 454, COL
256, 353, ROW
396, 76, COL
394, 385, ROW
238, 233, COL
151, 65, ROW
424, 328, COL
454, 171, ROW
474, 123, COL
60, 269, ROW
458, 420, COL
448, 463, ROW
354, 102, COL
14, 368, ROW
30, 273, COL
282, 356, ROW
212, 474, COL
197, 5, ROW
43, 200, COL
56, 254, ROW
304, 173, COL
391, 8, ROW
473, 278, COL
443, 315, ROW
382, 230, COL
392, 354, ROW
406, 320, COL
23, 139, ROW
422, 328, COL
156, 33, ROW
106, 430, COL
93, 357, ROW
240, 370, COL
254, 10, ROW
475, 67, COL
189, 220, ROW
103, 68, COL
369, 285, ROW
506, 212, COL
265, 153, ROW
137, 254, COL
393, 506, ROW
177, 66, COL
346, 493, ROW
400, 313, COL
218, 271, ROW
391, 65, COL
326, 464, ROW
10, 201, COL
297, 217, ROW
69, 408, COL
328, 108, ROW
262, 169, COL
165, 281, ROW
33, 506, COL
415, 459, ROW
65, 24, COL
286, 334, ROW
358, 427, COL
124, 261, ROW
166, 230, COL
382, 174, ROW
375, 350, COL
417, 457, ROW
431, 213, COL
200, 202, ROW
332, 497, COL
215, 9, ROW
463, 382, COL
73, 14, ROW
178, 267, COL
188, 438, ROW
489, 127, COL
148, 488, ROW
299, 401, COL
145, 181, ROW
138, 119, COL
373, 0, ROW
199, 352, COL
502, 132, ROW
335, 171, COL
271, 114, ROW
379, 411, COL
99, 3, ROW
252, 410, COL
362, 427, ROW
379, 269, COL
108, 30, ROW
446, 10, COL
491, 300, ROW
125, 33, COL
432, 236, ROW
509, 504, COL
436, 291, ROW
106, 50, COL
407, 78, ROW
497, 302, COL
358, 508, ROW
511, 66, COL
75, 80, ROW
69, 511, COL
211, 500, ROW
51, 358, COL
6, 206, ROW
412, 205, COL
325, 114, ROW
199, 418, COL
401, 218, ROW
335, 379, COL
421, 467, ROW
211, 397, COL
235, 425, ROW
181, 4, COL
419, 26, ROW
428, 45, COL
391, 365, ROW
329, 61, COL
26, 291, ROW
220, 118, COL
272, 290, ROW
488, 278, COL
382, 364, ROW
36, 485, COL
393, 16, ROW
232, 422, COL
201, 211, ROW
364, 503, COL
502, 122, ROW
390, 15, COL
428, 257, ROW
300, 228, COL
486, 363, ROW
259, 191, COL
287, 246, ROW
172, 115, COL
136, 438, ROW
447, 87, COL
277, 43, ROW
66, 312, COL
97, 324, ROW
178, 245, COL
195, 332, ROW
334, 316, COL
78, 138, ROW
246, 205, COL
498, 59, ROW
280, 59, COL
476, 341, ROW
188, 78, COL
91, 31, ROW
294, 57, COL
189, 510, ROW
146, 0, COL
197, 351, ROW
316, 234, COL
188, 380, ROW
430, 338, COL
226, 29, ROW
353, 224, COL
14, 80, ROW
274, 510, COL
145, 329, ROW
386, 215, COL
200, 157, ROW
352, 252, COL
252, 300, ROW
90, 200, COL
131, 11, ROW
319, 167, COL
138, 506, ROW
266, 348, COL
7, 339, ROW
223, 333, COL
443, 67, ROW
265, 305, COL
21, 38, ROW
308, 45, COL
176, 241, ROW
492, 140, COL
449, 96, ROW
31, 360, COL
360, 303, ROW
287, 298, COL
213, 494, ROW
47, 458, COL
242, 302, ROW
184, 287, COL
419, 461, ROW
442, 234, COL
266, 406, ROW
150, 93, COL
437, 97, ROW
373, 247, COL
423, 411, ROW
86, 85, COL
65, 430, ROW
324, 47, COL
143, 479, ROW
261, 388, COL
256, 423, ROW
367, 264, COL
133, 213, ROW
393, 336, COL
396, 473, ROW
438, 384, COL
180, 150, ROW
9, 276, COL
481, 369, ROW
393, 362, COL
385, 332, ROW
214, 17, COL
439, 183, ROW
290, 177, COL
135, 176, ROW
5, 179, COL
361, 254, ROW
414, 72, COL
204, 0, ROW
281, 483, COL
330, 22, ROW
85, 464, COL
471, 41, ROW
71, 482, COL
288, 277, ROW
303, 398, COL
474, 313, ROW
178, 85, COL
485, 139, ROW
28, 254, COL
383, 431, ROW
405, 111, COL
271, 124, ROW
273, 237, COL
138, 66, ROW
329, 69, COL
244, 125, ROW
307, 323, COL
454, 246, ROW
58, 257, COL
152, 330, ROW
421, 56, COL
348, 163, ROW
93, 89, COL
61, 35, ROW
489, 422, COL
286, 114, ROW
442, 435, COL
463, 58, ROW
149, 443, COL
34, 390, ROW
421, 390, COL
134, 386, ROW
27, 130, COL
354, 455, ROW
117, 277, COL
16, 396, ROW
399, 124, COL
276, 222, ROW
161, 116, COL
364, 181, ROW
506, 158, COL
254, 187, ROW
66, 34, COL
88, 486, ROW
316, 105, COL
20, 183, ROW
263, 447, COL
39, 415, ROW
177, 298, COL
55, 453, ROW
129, 6, COL
436, 459, ROW
63, 445, COL
332, 232, ROW
92, 188, COL
201, 79, ROW
330, 338, COL
441, 195, ROW
82, 153, COL
403, 494, ROW
469, 389, COL
208, 32, ROW
28, 213, COL
106, 163, ROW
351, 459, COL
400, 230, ROW
136, 188, COL
210, 474, ROW
500, 16, COL
269, 169, ROW
110, 170, COL
232, 133, ROW
487, 421, COL
452, 213, ROW
407, 299, COL
497, 479, ROW
500, 421, COL
355, 7, ROW
410, 484, COL
334, 373, ROW
319, 236, COL
7, 22, ROW
10, 57, COL
25, 258, ROW
106, 435, COL
291, 270, ROW
247, 414, COL
147, 9, ROW
491, 128, COL
491, 79, ROW
386, 43, COL
221, 59, ROW
106, 56, COL
355, 16, ROW
176, 364, COL
83, 357, ROW
311, 297, COL
357, 201, ROW
26, 306, COL
158, 78, ROW
149, 330, COL
258, 14, ROW
107, 321, COL
145, 337, ROW
497, 321, COL
175, 346, ROW
398, 414, COL
305, 4, ROW
303, 236, COL
376, 442, ROW
398, 134, COL
279, 463, ROW
407, 64, COL
187, 32, ROW
48, 208, COL
377, 245, ROW
14, 498, COL
236, 430, ROW
393, 330, COL
107, 495, ROW
124, 372, COL
489, 421, ROW
166, 42, COL
150, 337, ROW
98, 85, COL
66, 502, ROW
268, 347, COL
2, 281, ROW
275, 501, COL
413, 11, ROW
299, 394, COL
433, 72, ROW
131, 171, COL
296, 113, ROW
57, 344, COL
93, 348, ROW
431, 434, COL
26, 491, ROW
95, 247, COL
127, 489, ROW
96, 238, COL
106, 256, ROW
1, 150, COL
13, 222, ROW
15, 252, COL
312, 443, ROW
402, 450, COL
19, 8, ROW
120, 67, COL
308, 193, ROW
287, 225, COL
11, 156, ROW
22, 493, COL
236, 307, ROW
502, 127, COL
131, 16, ROW
292, 247, COL
93, 354, ROW
89, 112, COL
461, 100, ROW
132, 297, COL
213, 429, ROW
365, 34, COL
466, 489, ROW
332, 287, COL
344, 382, ROW
100, 167, COL
234, 328, ROW
436, 268, COL
163, 30, ROW
340, 59, COL
303, 428, ROW
371, 422, COL
77, 442, ROW
431, 132, COL
348, 308, ROW
361, 175, COL
318, 476, ROW
47, 132, COL
311, 308, ROW
419, 17, COL
418, 265, ROW
36, 409, COL
210, 393, ROW
307, 403, COL
425, 481, ROW
120, 445, COL
37, 449, ROW
121, 499, COL
319, 12, ROW
73, 79, COL
332, 104, ROW
231, 462, COL
470, 25, ROW
60, 146, COL
394, 254, ROW
80, 52, COL
121, 354, ROW
293, 308, COL
130, 355, ROW
364, 344, COL
422, 204, ROW
63, 390, COL
368, 350, ROW
374, 453, COL
428, 217, ROW
503, 421, COL
237, 464, ROW
474, 316, COL
442, 211, ROW
304, 19, COL
266, 501, ROW
363, 223, COL
481, 341, ROW
405, 211, COL
144, 40, ROW
221, 475, COL
21, 433, ROW
57, 361, COL
288, 317, ROW
354, 437, COL
103, 114, ROW
186, 476, COL
430, 70, ROW
294, 31, COL
281, 8, ROW
428, 156, COL
176, 232, ROW
14, 322, COL
492, 97, ROW
274, 349, COL
215, 231, ROW
50, 114, COL
102, 172, ROW
279, 417, COL
324, 418, ROW
272, 411, COL
310, 107, ROW
393, 492, COL
379, 179, ROW
261, 189, COL
371, 351, ROW
256, 338, COL
329, 247, ROW
201, 375, COL
134, 311, ROW
489, 98, COL
81, 321, ROW
468, 423, COL
209, 445, ROW
339, 98, COL
116, 508, ROW
300, 136, COL
240, 133, ROW
316, 403, COL
388, 19, ROW
272, 375, COL
253, 67, ROW
126, 257, COL
281, 253, ROW
207, 359, COL
427, 324, ROW
107, 64, COL
132, 322, ROW
447, 22, COL
155, 306, ROW
90, 348, COL
21, 261, ROW
431, 257, COL
143, 277, ROW
75, 73, COL
293, 459, ROW
105, 104, COL
207, 271, ROW
43, 271, COL
177, 29, ROW
320, 326, COL
293, 379, ROW
442, 227, COL
180, 163, ROW
175, 423, COL
25, 416, ROW
212, 202, COL
198, 486, ROW
292, 34, COL
470, 324, ROW
242, 173, COL
42, 480, ROW
24, 502, COL
84, 419, ROW
201, 388, COL
288, 450, ROW
133, 57, COL
340, 410, ROW
62, 474, COL
46, 18, ROW
143, 418, COL
131, 227, ROW
158, 174, COL
234, 334, ROW
492, 328, COL
359, 36, ROW
284, 289, COL
250, 264, ROW
29, 298, COL
82, 426, ROW
141, 166, COL
218, 24, ROW
415, 121, COL
239, 331, ROW
402, 290, COL
76, 511, ROW
459, 362, COL
459, 296, ROW
414, 443, COL
172, 13, ROW
93, 118, COL
392, 81, ROW
334, 332, COL
223, 289, ROW
322, 41, COL
349, 311, ROW
259, 287, COL
127, 176, ROW
50, 146, COL
173, 97, ROW
327, 92, COL
14, 470, ROW
33, 145, COL
87, 192, ROW
333, 367, COL
261, 441, ROW
244, 176, COL
118, 271, ROW
66, 184, COL
360, 166, ROW
48, 195, COL
366, 397, ROW
441, 332, COL
43, 64, ROW
485, 286, COL
437, 223, ROW
161, 376, COL
2, 153, ROW
11, 431, COL
502, 111, ROW
342, 397, COL
501, 184, ROW
410, 393, COL
115, 24, ROW
191, 74, COL
280, 43, ROW
452, 412, COL
75, 483, ROW
165, 338, COL
465, 358, ROW
125, 500, COL
142, 210, ROW
42, 245, COL
348, 46, ROW
315, 59, COL
457, 268, ROW
209, 163, COL
79, 109, ROW
436, 231, COL
117, 485, ROW
357, 462, COL
435, 243, ROW
467, 145, COL
401, 146, ROW
327, 131, COL
426, 149, ROW
333, 346, COL
495, 462, ROW
440, 254, COL
27, 317, ROW
276, 238, COL
236, 460, ROW
116, 23, COL
2, 44, ROW
284, 296, COL
337, 37, ROW
333, 195, COL
301, 213, ROW
101, 315, COL
172, 139, ROW
7, 380, COL
307, 15, ROW
448, 506, COL
231, 373, ROW
459, 382, COL
89, 343, ROW
427, 403, COL
16, 327, ROW
324, 36, COL
241, 307, ROW
398, 91, COL
419, 398, ROW
395, 212, COL
466, 375, ROW
346, 10, COL
390, 502, ROW
273, 467, COL
183, 358, ROW
332, 217, COL
331, 277, ROW
106, 362, COL
304, 31, ROW
115, 180, COL
377, 446, ROW
146, 324, COL
99, 57, ROW
7, 336, COL
350, 392, ROW
234, 116, COL
30, 454, ROW
352, 377, COL
204, 158, ROW
309, 115, COL
83, 505, ROW
333, 458, COL
133, 161, ROW
228, 327, COL
416, 312, ROW
18, 495, COL
427, 205, ROW
502, 73, COL
418, 72, ROW
63, 499, COL
21, 31, ROW
73, 151, COL
155, 59, ROW
50, 282, COL
28, 327, ROW
480, 456, COL
32, 427, ROW
416, 41, COL
421, 482, ROW
155, 323, COL
324, 355, ROW
467, 14, COL
471, 448, ROW
504, 104, COL
43, 331, ROW
369, 20, COL
25, 184, ROW
387, 82, COL
479, 218, ROW
185, 510, COL
286, 285, ROW
274, 398, COL
128, 351, ROW
220, 30, COL
258, 497, ROW
105, 370, COL
161, 432, ROW
462, 61, COL
275, 200, ROW
157, 468, COL
510, 163, ROW
147, 416, COL
38, 281, ROW
218, 240, COL
243, 141, ROW
84, 247, COL
242, 38, ROW
337, 57, COL
14, 283, ROW
81, 89, COL
385, 67, ROW
156, 259, COL
354, 295, ROW
250, 95, COL
74, 409, ROW
162, 405, COL
18, 418, ROW
297, 420, COL
498, 336, ROW
53, 491, COL
445, 77, ROW
310, 240, COL
274, 22, ROW
239, 167, COL
492, 140, ROW
338, 287, COL
24, 302, ROW
163, 453, COL
340, 8, ROW
10, 297, COL
232, 151, ROW
231, 63, COL
455, 440, ROW
259, 108, COL
236, 91, ROW
233, 315, COL
314, 509, ROW
260, 168, COL
156, 429, ROW
453, 386, COL
232, 222, ROW
503, 205, COL
212, 489, ROW
415, 429, COL
306, 210, ROW
454, 29, COL
220, 15, ROW
48, 490, COL
321, 200, ROW
200, 104, COL
193, 12, ROW
268, 353, COL
47, 227, ROW
434, 310, COL
32, 386, ROW
436, 61, COL
324, 387, ROW
496, 176, COL
499, 24, ROW
266, 445, COL
319, 422, ROW
422, 433, COL
321, 88, ROW
479, 27, COL
167, 289, ROW
46, 432, COL
369, 71, ROW
382, 361, COL
4, 82, ROW
356, 314, COL
12, 115, ROW
263, 300, COL
406, 104, ROW
310, 139, COL
453, 99, ROW
456, 437, COL
48, 150, ROW
29, 97, COL
480, 255, ROW
272, 57, COL
403, 50, ROW
217, 14, COL
474, 13, ROW
26, 280, COL
399, 187, ROW
145, 58, COL
370, 367, ROW
62, 164, COL
14, 273, ROW
301, 468, COL
296, 367, ROW
143, 140, COL
452, 184, ROW
266, 327, COL
322, 164, ROW
310, 299, COL
26, 355, ROW
186, 511, COL
13, 62, ROW
194, 249, COL
161, 267, ROW
6, 93, COL
175, 263, ROW
507, 208, COL
305, 474, ROW
427, 21, COL
389, 506, ROW
134, 35, COL
375, 209, ROW
445, 211, COL
381, 491, ROW
19, 84, COL
53, 117, ROW
387, 459, COL
321, 251, ROW
66, 158, COL
108, 53, ROW
130, 172, COL
439, 443, ROW
80, 312, COL
327, 485, ROW
36, 3, COL
353, 463, ROW
507, 110, COL
18, 481, ROW
409, 2, COL
102, 423, ROW
466, 67, COL
335, 470, ROW
503, 445, COL
2, 35, ROW
383, 201, COL
458, 221, ROW
287, 78, COL
478, 245, ROW
283, 410, COL
19, 373, ROW
342, 161, COL
214, 217, ROW
56, 160, COL
196, 471, ROW
191, 494, COL
427, 351, ROW
217, 228, COL
388, 278, ROW
328, 420, COL
320, 263, ROW
331, 375, COL
16, 347, ROW
484, 233, COL
230, 231, ROW
353, 382, COL
181, 50, ROW
276, 382, COL
247, 271, ROW
403, 107, COL
479, 366, ROW
255, 474, COL
169, 330, ROW
33, 188, COL
177, 397, ROW
491, 63, COL
481, 57, ROW
272, 255, COL
383, 490, ROW
154, 187, COL
303, 75, ROW
146, 174, COL
433, 298, ROW
332, 286, COL
13, 448, ROW
345, 121, COL
99, 204, ROW
18, 151, COL
448, 131, ROW
345, 58, COL
151, 381, ROW
136, 452, COL
312, 267, ROW
347, 207, COL
2, 234, ROW
340, 152, COL
425, 315, ROW
464, 430, COL
163, 8, ROW
269, 161, COL
256, 375, ROW
220, 417, COL
495, 472, ROW
335, 132, COL
285, 430, ROW
376, 43, COL
144, 457, ROW
60, 459, COL
73, 300, ROW
99, 52, COL
414, 234, ROW
470, 400, COL
256, 263, ROW
111, 403, COL
264, 223, ROW
440, 248, COL
56, 97, ROW
304, 403, COL
253, 188, ROW
443, 428, COL
406, 222, ROW
122, 274, COL
190, 479, ROW
221, 172, COL
319, 262, ROW
361, 243, COL
71, 261, ROW
462, 478, COL
316, 122, ROW
172, 498, COL
0, 375, ROW
415, 235, COL
113, 190, ROW
337, 345, COL
292, 216, ROW
231, 81, COL
189, 297, ROW
214, 234, COL
